,user_id,rating,title
52488,222296,8,CAT'S EYE
52489,222296,9,Snow Crash
52490,222296,6,The Alienist
52491,222296,7,Lost in a Good Book: A Thursday Next Novel
52492,222296,6,She's Come Undone (Oprah's Book Club (Paperback))
52493,222296,7,The Kiss
52494,222296,7,Possession : A Romance
52495,222296,9,Shopgirl
52496,222296,5,The Sexual Life of Catherine M.
52497,222296,10,Secret History
52498,222322,10,Siddhartha
52499,222341,7,The Street Lawyer
52500,222348,8,The Bean Trees
52501,222353,9,Divine Secrets of the Ya-Ya Sisterhood : A Novel
52502,222353,7,Little Altars Everywhere: A Novel
52503,222353,5,Writ of Execution
52504,222353,7,Family Honor
52505,222353,7,Prime Cut
52506,222360,8,Crazy
52507,222363,9,Angela's Ashes (MMP) : A Memoir
52508,222363,7,The Hundred Secret Senses
52509,222372,8,Interview with the Vampire
52510,222372,9,Servant of the Bones
52511,222372,9,Deadly Decisions
52512,222404,6,Russendisko.
52513,222412,6,The Bean Trees
52514,222429,6,Revenge of the Middle-Aged Woman
52515,222429,6,The Beach House
52516,222488,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
52517,222488,10,"The Return of the King (The Lord of the Rings, Part 3)"
52518,222488,9,Crazy in Alabama
52519,222492,7,Mistaken Identity
52520,222492,5,Interview with the Vampire
52521,222492,5,The Horse Whisperer
52522,222492,7,The Cereal Murders
52523,222492,7,Catering to Nobody
52524,222498,8,Thousand Acres
52525,222500,8,Savannah Blues
52526,222501,5,Faking It
52527,222501,7,A Walk to Remember
52528,222506,5,Full House (Janet Evanovich's Full Series)
52529,222563,8,Where Are the Children?
52530,222563,10,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
52531,222563,10,Nicolae: The Rise of Antichrist (Left Behind No. 3)
52532,222563,10,Apollyon: The Destroyer Is Unleashed (Left Behind No. 5)
52533,222590,7,The Jungle (Bantam Classics)
52534,222590,8,"A Child Called \It\"": One Child's Courage to Survive"""
52535,222621,7,Russendisko.
52536,222622,2,Wild Animus
52537,222638,8,The Firm
52538,222657,9,The Red Tent (Bestselling Backlist)
52539,222666,7,The House of the Spirits
52540,222670,10,Childhood's End
52541,222670,8,Blade Runner: (Do Androids Dream of Electric Sheep)
52542,222670,9,The Martian Chronicles
52543,222674,7,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure
52544,222677,8,A Painted House
52545,222683,7,Wild Animus
52546,222688,7,Southern Cross
52547,222688,9,Evening Class
52548,222688,8,Tears of the Moon (Irish Trilogy)
52549,222688,8,Heart of the Sea (Irish Trilogy)
52550,222716,8,Watership Down
52551,222716,7,Me Talk Pretty One Day
52552,222716,9,The Firm
52553,222727,7,From a Buick 8
52554,222737,8,I Know This Much Is True
52555,222743,6,The Partner
52556,222743,7,"The Great Hunt (The Wheel of Time, Book 2)"
52557,222788,10,The Grapes of Wrath (20th Century Classics)
52558,222788,8,Peace Is Every Step: The Path of Mindfulness in Everyday Life
52559,222795,5,Wild Animus
52560,222800,8,The Pilot's Wife : A Novel
52561,222815,6,The Alchemist: A Fable About Following Your Dream
52562,222819,8,FLOOD TIDE
52563,222831,5,Primary Colors: A Novel of Politics
52564,222880,10,Dry: A Memoir
52565,222884,10,Wanderlust
52566,222884,8,Mixed Blessings
52567,222900,10,How to Be a Canadian: Even If You Already are One
52568,222914,9,Mostly Harmless
52569,222914,7,Dirk Gently's Holistic Detective Agency
52570,222918,7,Caribbean
52571,222941,7,Degree of Guilt
52572,222941,8,Body of Evidence (Kay Scarpetta Mysteries (Paperback))
52573,222941,9,All That Remains (Kay Scarpetta Mysteries (Paperback))
52574,222941,8,Shadow Prey
52575,222941,9,Eyes of Prey
52576,222941,9,Valhalla Rising (Dirk Pitt Adventures (Paperback))
52577,222941,9,Total Control
52578,222941,8,Plum Island
52579,222941,8,Shock Wave (Dirk Pitt Adventures (Paperback))
52580,222941,7,FIRST WIVES CLUB
52581,222948,8,Billy
52582,222962,9,The Devil's Code
52583,222978,10,October Sky: A Memoir
52584,223006,6,The Stars Shine Down
52585,223011,8,The Girls' Guide to Hunting and Fishing
52586,223022,5,Blindsighted
52587,223032,8,Snow Crash
52588,223066,8,Sophie's World: A Novel About the History of Philosophy
52589,223066,6,London : The Novel
52590,223078,10,Notes from a Small Island
52591,223078,9,Dead Famous
52592,223078,9,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)
52593,223087,5,Bel Canto: A Novel
52594,223087,4,Running with Scissors
52595,223087,7,The Pilot's Wife
52596,223087,5,Jurassic Park
52597,223087,5,Big Stone Gap: A Novel (Ballantine Reader's Circle)
52598,223087,3,The Idiot Girls' Action Adventure Club
52599,223087,7,Shopaholic Takes Manhattan (Summer Display Opportunity)
52600,223087,7,The Devil Wears Prada : A Novel
52601,223087,8,Turtle Moon
52602,223087,5,Bad Heir Day
52603,223087,6,Wanderlust
52604,223087,7,Prime Cut
52605,223087,3,"A Child Called \It\"": One Child's Courage to Survive"""
52606,223091,7,Wild Animus
52607,223095,7,The Last Time They Met : A Novel
52608,223105,6,Dead Famous
52609,223132,6,One True Thing
52610,223132,7,A Case of Need
52611,223132,7,Catch Me If You Can: The True Story of a Real Fake
52612,223143,10,To the Hilt
52613,223143,6,"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players"
52614,223145,10,Seabiscuit
52615,223150,8,"The Return of the King (The Lord of the Rings, Part 3)"
52616,223154,6,Prodigal Summer: A Novel
52617,223154,8,Little Altars Everywhere: A Novel
52618,223154,10,I Know This Much Is True
52619,223154,5,The Human Stain : A Novel
52620,223154,8,The Idiot Girls' Action Adventure Club
52621,223154,6,All That Remains (Kay Scarpetta Mysteries (Paperback))
52622,223154,7,The Book of Ruth (Oprah's Book Club (Paperback))
52623,223154,7,Skipping Christmas
52624,223154,6,Outlander
52625,223154,8,A Painted House
52626,223154,9,Island of the Blue Dolphins
52627,223154,10,A Wrinkle in Time
52628,223154,7,The Tenth Justice
52629,223154,6,Personal Injuries
52630,223154,6,Black Friday
52631,223154,7,The Bachelor (Warner Books Contemporary Romance)
52632,223154,6,Four Blind Mice
52633,223154,8,The Five People You Meet in Heaven
52634,223155,5,Safe Harbor
52635,223156,8,Sole Survivor
52636,223156,10,The Firm
52637,223156,10,The Pillars of the Earth
52638,223156,10,Night over Water
52639,223161,10,Blackberry Wine : A Novel
52640,223161,10,The Bluest Eye
52641,223164,7,The Love Letter
52642,223173,9,Mitigating Circumstances
52643,223174,7,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback))
52644,223178,8,Interpreter of Maladies
52645,223190,10,Interview with the Vampire
52646,223190,9,Summer Island
52647,223190,9,The Ghost
52648,223190,10,Naked in Death
52649,223190,10,Reunion in Death
52650,223190,10,Harry Potter and the Goblet of Fire (Book 4)
52651,223190,9,If Tomorrow Comes
52652,223190,9,The Stars Shine Down
52653,223190,10,Midnight Bayou
52654,223190,10,The Prince of Tides
52655,223190,9,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
52656,223190,9,Beach House
52657,223191,10,Monkeewrench
52658,223201,7,Orchid Beach (Holly Barker Novels (Paperback))
52659,223201,8,Kiss of the Bees: A Novel of Suspense
52660,223201,8,The Blind Assassin
52661,223201,6,Devices and Desires
52662,223201,9,Split Second
52663,223201,8,Blood Orchid
52664,223208,7,The Red Tent (Bestselling Backlist)
52665,223210,9,A Light in the Window (The Mitford Years)
52666,223210,7,Out to Canaan (The Mitford Years)
52667,223210,7,While I Was Gone
52668,223210,7,The Christmas Train
52669,223210,5,Standoff
52670,223211,7,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback))
52671,223212,4,Lucky
52672,223231,8,"Catherine, Called Birdy (Trophy Newbery)"
52673,223231,10,The Midwife's Apprentice (Trophy Newbery)
52674,223231,9,The Eyre Affair: A Novel
52675,223231,9,Middlesex: A Novel
52676,223231,8,Anne of Green Gables
52677,223231,9,Timeline
52678,223231,8,The Secret Garden
52679,223231,5,The Face on the Milk Carton
52680,223231,10,"Are You There God?  It's Me, Margaret"
52681,223231,9,A Wrinkle in Time
52682,223231,10,Gone with the Wind
52683,223231,9,Homecoming
52684,223231,7,The Hangman's Beautiful Daughter
52685,223231,6,Anne Frank: The Diary of a Young Girl
52686,223231,8,Ender's Game (Ender Wiggins Saga (Paperback))
52687,223238,6,The Master and Margarita
52688,223253,10,The Chamber
52689,223253,9,The Runaway Jury
52690,223253,10,Green Eggs and Ham (I Can Read It All by Myself Beginner Books)
52691,223253,10,A Is for Alibi (Kinsey Millhone Mysteries (Paperback))
52692,223286,8,Simple Abundance:  A Daybook of Comfort and Joy
52693,223296,10,"The Shelters of Stone (Earth's Children Series, No 5)"
52694,223315,7,The Door to December
52695,223325,10,Interview with the Vampire
52696,223326,10,Bridge to Terabithia
52697,223326,8,The Lovely Bones: A Novel
52698,223326,7,Night Sins
52699,223331,8,A Time to Kill
52700,223347,4,Prey
52701,223347,7,Hornet Flight
52702,223347,7,The Stone Monkey (Lincoln Rhyme Novels (Paperback))
52703,223354,10,The Corrections: A Novel
52704,223364,7,The Catcher in the Rye
52705,223365,6,The Artist's Way : A Spiritual Path to Higher Creativity
52706,223386,8,Neverwhere
52707,223391,3,The Lovely Bones: A Novel
52708,223402,8,The Last Time They Met : A Novel
52709,223402,10,A Lesson Before Dying (Vintage Contemporaries (Paperback))
52710,223402,8,A Virtuous Woman (Oprah's Book Club (Paperback))
52711,223416,5,Wild Animus
52712,223431,9,The Corrections: A Novel
52713,223431,9,The Book of Ruth (Oprah's Book Club (Paperback))
52714,223431,9,Sudden Prey
52715,223431,9,Mortal Prey
52716,223431,9,Tara Road
52717,223431,8,The King of Torts
52718,223431,8,Four Blind Mice
52719,223431,8,The Door to December
52720,223431,7,Body of Lies
52721,223431,6,The Summerhouse
52722,223431,9,Midnight in the Garden of Good and Evil: A Savannah Story
52723,223431,9,What Dreams May Come : A Novel
52724,223436,7,The Lovely Bones: A Novel
52725,223438,6,Table For Two
52726,223438,7,Shopaholic Takes Manhattan (Summer Display Opportunity)
52727,223438,6,The Bachelor (Warner Books Contemporary Romance)
52728,223438,10,The Door to December
52729,223438,4,Cranberry Queen
52730,223438,1,Wild Animus
52731,223448,10,The Little Prince (Wordsworth Collection)
52732,223454,10,CAT'S EYE
52733,223455,6,GARDEN OF SHADOWS (Dollanger Saga (Paperback))
52734,223458,10,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback))
52735,223461,7,Kiss of the Bees: A Novel of Suspense
52736,223461,7,Life Support
52737,223472,7,Divine Secrets of the Ya-Ya Sisterhood: A Novel
52738,223501,8,The Red Tent (Bestselling Backlist)
52739,223501,6,The Amazing Adventures of Kavalier &amp; Clay
52740,223501,9,The Poet
52741,223501,9,City of Bones
52742,223501,8,3rd Degree
52743,223501,9,The Lovely Bones: A Novel
52744,223501,9,The Pilot's Wife
52745,223501,6,The Laws of Our Fathers
52746,223501,7,The Miracle Life of Edgar Mint: A Novel
52747,223501,10,Under the Banner of Heaven : A Story of Violent Faith
52748,223501,5,Hornet's Nest
52749,223501,9,Certain Prey
52750,223501,9,Naked Prey
52751,223501,9,Ashes to Ashes
52752,223501,8,The Plains of Passage (Earth's Children (Paperback))
52753,223501,8,The Next Accident
52754,223501,6,Dark Horse
52755,223501,7,Harry Potter and the Sorcerer's Stone (Book 1)
52756,223501,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
52757,223501,7,"Last Dance, Last Chance (Ann Rule's Crime Files)"
52758,223501,7,Grave Secrets
52759,223501,8,EVERYTHING SHE EVER WANTED
52760,223501,7,Disclosure
52761,223501,6,Deadly Decisions
52762,223501,10,A Fine Balance
52763,223501,6,How to Be Good
52764,223505,5,Kate Remembered
52765,223510,8,American Gods
52766,223513,9,A Lesson Before Dying (Vintage Contemporaries (Paperback))
52767,223528,8,A Prayer for Owen Meany
52768,223528,7,High Fidelity
52769,223530,9,Lucky : A Memoir
52770,223530,10,Interpreter of Maladies
52771,223530,5,Critical Mass
52772,223530,7,Saving Faith
52773,223530,6,Saint Maybe
52774,223554,8,Basket Case
52775,223561,8,East of Eden (Oprah's Book Club)
52776,223562,10,Ishmael: An Adventure of the Mind and Spirit
52777,223565,5,The Terminal Man
52778,223566,8,Shopaholic Takes Manhattan (Summer Display Opportunity)
52779,223566,7,Pet Sematary
52780,223566,6,Carrie
52781,223566,7,Nightmares &amp; Dreamscapes
52782,223566,8,Rose Madder
52783,223566,9,Where the Red Fern Grows
52784,223566,7,Dead Aim
52785,223566,8,Awakening
52786,223566,7,Mount Vernon Love Story : A Novel of George and Martha Washington
52787,223566,7,Random Acts of Kindness
52788,223566,3,Wild Animus
52789,223566,9,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul)
52790,223566,8,"Wolves of the Calla (The Dark Tower, Book 5)"
52791,223587,8,The Reef
52792,223587,9,Carolina Moon
52793,223587,5,Midnight Bayou
52794,223587,8,Brazen Virtue
52795,223587,9,The Summerhouse
52796,223587,8,"Forever... : A Novel of Good and Evil, Love and Hope"
52797,223607,3,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
52798,223608,8,Angels Flight (Detective Harry Bosch Mysteries)
52799,223608,2,Wild Animus
52800,223630,5,Prey
52801,223640,5,Judas Child
52802,223642,9,Green Eggs and Ham (I Can Read It All by Myself Beginner Books)
52803,223644,10,The Horse and His Boy
52804,223644,10,The Silver Chair
52805,223644,5,A Prayer for Owen Meany
52806,223644,7,Contagion
52807,223644,6,The Chamber
52808,223644,10,The Partner
52809,223644,8,The Street Lawyer
52810,223644,3,See How They Run
52811,223644,8,Pop Goes the Weasel
52812,223644,6,Black Friday
52813,223644,7,Creature
52814,223644,9,Inca Gold (Clive Cussler)
52815,223644,5,Brain Droppings
52816,223647,8,Whispers
52817,223689,8,The Loop
52818,223698,6,The Plains of Passage (Earth's Children (Paperback))
52819,223703,5,Under the Banner of Heaven : A Story of Violent Faith
52820,223703,9,Kate Remembered
52821,223707,10,Confessions of a Shopaholic (Summer Display Opportunity)
52822,223711,7,Prehistory of the Far Side
52823,223714,8,Violets Are Blue
52824,223714,8,Last Man Standing
52825,223717,8,The Book of Ruth (Oprah's Book Club (Paperback))
52826,223737,9,The Rapture of Canaan
52827,223748,2,Isle of Dogs
52828,223764,6,Rising Tides
52829,223768,8,Harriet the Spy
52830,223768,6,Shadowfires
52831,223784,7,Sole Survivor
52832,223784,5,"Forever... : A Novel of Good and Evil, Love and Hope"
52833,223787,10,East of Eden (Oprah's Book Club)
52834,223787,10,Dry: A Memoir
52835,223787,7,Being Dead : A Novel
52836,223787,9,The True and Outstanding Adventures of the Hunt Sisters: A Novel
52837,223787,7,Child of My Heart
52838,223787,9,Nine Parts of Desire: The Hidden World of Islamic Women
52839,223787,10,The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13)
52840,223787,10,The Bonesetter's Daughter
52841,223787,6,Portrait of a Killer: Jack the Ripper -- Case Closed
52842,223787,10,Kate Remembered
52843,223787,5,Must Love Dogs
52844,223787,10,"The Devil in the White City : Murder, Magic, and Madness at the Fair That Changed America (Illinois)"
52845,223787,8,Everything's Eventual : 14 Dark Tales
52846,223795,7,Sphere
52847,223815,9,The Blind Assassin
52848,223816,8,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback))
52849,223816,8,Bloody Bones (Anita Blake Vampire Hunter (Paperback))
52850,223816,8,Killing Dance (Anita Blake Vampire Hunter (Paperback))
52851,223816,8,"Burnt Offerings (Anita Blake, Vampire Hunter)"
52852,223816,8,Blue Moon (Anita Blake Vampire Hunter)
52853,223854,8,Cuba Libre
52854,223854,7,Angels Flight (Detective Harry Bosch Mysteries)
52855,223862,10,A Cry In The Night
52856,223872,10,"The Drawing of the Three (The Dark Tower, Book 2)"
52857,223873,10,"The Drawing of the Three (The Dark Tower, Book 2)"
52858,223873,10,Ender's Game (Ender Wiggins Saga (Paperback))
52859,223879,8,Wild Justice
52860,223879,8,The Wailing Wind
52861,223879,8,The Jester
52862,223879,8,In Pursuit of the Proper Sinner
52863,223879,8,Dead Aim
52864,223879,8,Grave Secrets
52865,223883,5,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
52866,223892,3,Rising Tides
52867,223892,5,Bag of Bones
52868,223897,6,Remember Me
52869,223898,5,Joy School (Ballantine Reader's Circle)
52870,223927,8,Family Album
52871,223942,5,Wild Animus
52872,223950,9,Flowers In The Attic (Dollanganger)
52873,223953,7,The Horse and His Boy
52874,223953,6,Killing Dance (Anita Blake Vampire Hunter (Paperback))
52875,223954,9,Bel Canto: A Novel
52876,223954,9,White Oleander : A Novel (Oprah's Book Club)
52877,223954,10,The Last Time They Met : A Novel
52878,223954,7,The King of Torts
52879,223954,9,Rebecca
52880,223959,8,Monster : A Novel (Alex Delaware Novels (Paperback))
52881,223977,10,Simple Abundance:  A Daybook of Comfort and Joy
52882,223977,9,Gap Creek: The Story Of A Marriage
52883,223980,9,Chasing Cezanne
52884,223990,6,A Lesson Before Dying (Vintage Contemporaries (Paperback))
52885,223990,10,Ava's Man
52886,223990,8,Sights Unseen
52887,223992,10,Wild Horses
52888,224000,7,The Dark Room
52889,224003,8,"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players"
52890,224003,7,Wuthering Heights
52891,224036,9,"The Devil in the White City : Murder, Magic, and Madness at the Fair That Changed America (Illinois)"
52892,224039,7,A Thin Dark Line (Mysteries &amp; Horror)
52893,224049,8,A Walk to Remember
52894,224057,9,Into the Forest
52895,224085,5,The PMS Outlaws : An Elizabeth MacPherson Novel
52896,224093,9,To Kill a Mockingbird
52897,224099,9,The Red Tent (Bestselling Backlist)
52898,224101,8,The Cater Street Hangman
52899,224118,9,Body of Evidence (Kay Scarpetta Mysteries (Paperback))
52900,224120,2,The Art of Happiness: A Handbook for Living
52901,224121,8,Original Sin
52902,224122,8,Fast Women
52903,224122,8,Blackberry Wine
52904,224136,8,Storming Heaven
52905,224136,6,The Fourth Hand
52906,224138,10,Lucky : A Memoir
52907,224138,10,The Killer Angels
52908,224138,10,The Andromeda Strain
52909,224138,7,The World Below (Ballantine Reader's Circle)
52910,224138,8,Sights Unseen
52911,224138,9,Savage Thunder
52912,224138,10,Smilla's Sense of Snow
52913,224138,9,Charming Billy
52914,224138,10,Amsterdam : A Novel
52915,224138,9,The Chamber
52916,224138,9,Total Control
52917,224138,9,Beloved (Plume Contemporary Fiction)
52918,224138,10,Sula
52919,224138,10,Anne Frank: The Diary of a Young Girl
52920,224138,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
52921,224138,10,All over but the Shoutin'
52922,224138,9,The Things They Carried
52923,224138,9,The Joy Luck Club
52924,224138,5,Secret History
52925,224143,8,Free
52926,224146,8,Jurassic Park
52927,224146,7,Disclosure
52928,224146,7,The Homing
52929,224146,8,The Hunt for Red October (Jack Ryan Novels)
52930,224146,8,The Chamber
52931,224146,9,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
52932,224159,8,Year of Wonders
52933,224159,4,The Lovely Bones: A Novel
52934,224159,6,Me Talk Pretty One Day
52935,224159,8,Basket Case
52936,224159,6,The Last Suppers
52937,224159,6,Sticks &amp; Scones
52938,224159,7,WLD ACCORDNG GARP
52939,224199,8,Dolores Claiborne
52940,224203,8,"I, Robot"
52941,224207,9,Shattered
52942,224209,5,Bridget Jones : The Edge of Reason
52943,224209,6,SHIPPING NEWS
52944,224221,7,Tara Road
52945,224221,5,Four Blondes
52946,224223,8,H Is for Homicide (Kinsey Millhone Mysteries (Paperback))
52947,224226,10,The Talisman
52948,224236,7,Possessing the Secret of Joy
52949,224236,8,The Pilot's Wife : A Novel
52950,224236,10,The Lovely Bones: A Novel
52951,224241,8,Russendisko.
52952,224249,6,At Home in Mitford (The Mitford Years)
52953,224249,10,Year of Wonders
52954,224249,8,Where or When  : A Novel
52955,224249,5,Child of My Heart
52956,224249,8,The Reader
52957,224249,9,The Idiot Girls' Action Adventure Club
52958,224249,8,American Gods
52959,224249,9,Skipping Christmas
52960,224249,6,Mixed Blessings
52961,224249,10,Ishmael: An Adventure of the Mind and Spirit
52962,224249,8,Wifey
52963,224249,5,Tis: A Memoir
52964,224249,9,Brain Droppings
52965,224249,9,It's My F---ing Birthday : A Novel
52966,224249,8,How to Be Good
52967,224250,10,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper))
52968,224257,7,What We Keep
52969,224257,7,Swimming (Ballantine Reader's Circle)
52970,224259,10,The Blind Assassin
52971,224280,4,Into the Forest
52972,224289,9,A Kiss of Shadows (Meredith Gentry Novels (Paperback))
52973,224289,9,Firefly Beach
52974,224295,8,The Prince of Tides
52975,224303,8,I Know This Much Is True (Oprah's Book Club)
52976,224303,5,Candide (Penguin Classics)
52977,224303,10,Skipping Christmas
52978,224303,9,Cold Fire
52979,224303,10,Harry Potter and the Goblet of Fire (Book 4)
52980,224303,8,A Time to Kill
52981,224303,7,The Lilac Bus: Stories
52982,224303,8,Scarlett: The Sequel to Margaret Mitchell's Gone With the Wind
52983,224303,6,The Tenth Insight : Holding the Vision
52984,224303,10,Siddhartha
52985,224308,6,The Wailing Wind
52986,224308,4,The Pilot's Wife : A Novel
52987,224308,9,Pattern Recognition
52988,224308,6,Basket Case
52989,224308,7,Payment in Blood
52990,224321,5,Paradise
52991,224326,9,The Devil Wears Prada : A Novel
52992,224340,9,Flesh and Blood
52993,224340,10,Mystic River
52994,224340,9,A Small Death in Lisbon
52995,224340,7,Grave Secrets
52996,224340,9,The Bonesetter's Daughter
52997,224342,7,Bleachers
52998,224342,8,Split Second
52999,224342,10,Odd Thomas
53000,224349,8,Five Quarters of the Orange
53001,224349,5,"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players"
53002,224349,9,The Red Tent (Bestselling Backlist)
53003,224349,8,The Jester
53004,224349,6,The Terminal Man
53005,224349,8,Jurassic Park
53006,224349,7,Congo
53007,224349,9,Pope Joan (Ballantine Reader's Circle)
53008,224349,9,Timeline
53009,224349,10,Middlesex: A Novel
53010,224349,7,The Idiot Girls' Action Adventure Club
53011,224349,8,The Sixteen Pleasures: A Novel
53012,224349,7,The Partner
53013,224349,8,The Street Lawyer
53014,224349,6,Portrait of a Killer: Jack the Ripper -- Case Closed
53015,224349,7,Shock
53016,224349,8,A Time to Kill
53017,224349,8,A Wrinkle in Time
53018,224349,7,A Walk to Remember
53019,224349,8,The Poet
53020,224349,8,The Handmaid's Tale
53021,224349,8,The Alienist
53022,224349,5,The Perks of Being a Wallflower
53023,224349,7,A RIVER RUNS THROUGH IT AND OTHER STORIES : AND OTHER STORIES
53024,224349,9,Timeline
53025,224349,9,The House on Mango Street (Vintage Contemporaries)
53026,224349,9,"The Golden Compass (His Dark Materials, Book 1)"
53027,224349,6,I'm Not Really Here
53028,224349,6,Shopgirl
53029,224349,9,All I Really Need to Know
53030,224349,6,Secret History
53031,224349,6,"The Venetian's Wife: A Strangely Sensual Tale of a Renaissance Explorer, a Computer, and a Metamorphosis"
53032,224349,8,The Visitation
53033,224349,7,How to Be Good
53034,224360,8,City of Bones
53035,224366,9,Out on a Limb
53036,224373,4,The Tale of the Body Thief (Vampire Chronicles (Paperback))
53037,224393,5,Songs in Ordinary Time (Oprah's Book Club (Paperback))
53038,224420,7,Women Who Run with the Wolves
53039,224425,6,Billy
53040,224427,9,The Street Lawyer
53041,224430,7,Confessions of an Ugly Stepsister : A Novel
53042,224430,8,The Midwife's Apprentice (Trophy Newbery)
53043,224430,6,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson"
53044,224430,7,The Girls' Guide to Hunting and Fishing
53045,224430,8,Bridget Jones: The Edge of Reason
53046,224430,3,The Corrections: A Novel
53047,224430,8,The Lovely Bones: A Novel
53048,224430,10,Big Stone Gap: A Novel (Ballantine Reader's Circle)
53049,224430,8,The Dive From Clausen's Pier (Alex Awards)
53050,224430,9,Black and Blue : A Novel
53051,224430,7,A Virtuous Woman (Oprah's Book Club (Paperback))
53052,224430,6,All That Remains (Kay Scarpetta Mysteries (Paperback))
53053,224430,7,The Book of Ruth (Oprah's Book Club (Paperback))
53054,224430,6,Apocalipstick
53055,224430,5,The Devil Wears Prada : A Novel
53056,224430,9,Here on Earth
53057,224430,10,Light a Penny Candle
53058,224430,5,A Walk to Remember
53059,224430,10,STONES FROM THE RIVER
53060,224430,6,Shopgirl
53061,224430,5,It's My F---ing Birthday : A Novel
53062,224435,10,The Killer Angels
53063,224435,9,The Handmaid's Tale
53064,224435,9,The Handmaid's Tale
53065,224460,5,Russka : The Novel of Russia
53066,224476,6,Legal Tender
53067,224479,8,Lucky : A Memoir
53068,224479,7,Out of Sight
53069,224482,9,Il Piccolo Principe Prince Italn
53070,224522,7,The Magus
53071,224525,10,Harry Potter and the Sorcerer's Stone (Book 1)
53072,224525,10,The Tenth Insight : Holding the Vision
53073,224525,10,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
53074,224525,10,Wild Animus
53075,224538,5,The Cat Who Smelled a Rat (Cat Who... (Paperback))
53076,224541,9,The Hundred Secret Senses
53077,224549,10,"The Secret of the Old Clock (Nancy Drew Mystery Stories, No 1)"
53078,224563,7,Bel Canto: A Novel
53079,224564,5,Faking It
53080,224580,6,How to Be Good
53081,224606,2,Wild Animus
53082,224611,10,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right
53083,224626,10,Divine Secrets of the Ya-Ya Sisterhood : A Novel
53084,224626,10,The Millionaires
53085,224626,10,The First Counsel
53086,224626,9,She's Come Undone (Oprah's Book Club)
53087,224636,8,Interpreter of Maladies
53088,224646,7,Fast Food Nation: The Dark Side of the All-American Meal
53089,224646,9,Cannery Row
53090,224646,8,To the Lighthouse
53091,224646,9,To the Hilt
53092,224646,8,Interview with the Vampire
53093,224646,6,A Son of the Circus
53094,224646,9,Neverwhere
53095,224646,9,The Handmaid's Tale : A Novel
53096,224646,9,Cat's Eye
53097,224646,9,The Big Sleep
53098,224646,5,Portrait of a Killer: Jack the Ripper -- Case Closed
53099,224646,10,Illusions: The Adventures of a Reluctant Messiah
53100,224646,10,Neuromancer (Remembering Tomorrow)
53101,224646,8,Dolores Claiborne
53102,224646,8,Rose Madder
53103,224646,6,Horse Whisperer
53104,224646,8,Northern Lights (His Dark Materials S.)
53105,224646,9,Prehistory of the Far Side
53106,224650,6,The Giver (21st Century Reference)
53107,224657,8,Interview with the Vampire
53108,224659,7,A Time to Kill
53109,224663,8,The Lovely Bones: A Novel
53110,224665,6,Inca Gold (Clive Cussler)
53111,224667,6,Simply Divine
53112,224694,10,Savannah Blues
53113,224694,8,Atonement: A Novel
53114,224742,10,Hyperion
53115,224764,5,Bel Canto: A Novel
53116,224764,10,I Know This Much Is True
53117,224764,10,Mistaken Identity
53118,224764,5,Faking It
53119,224764,7,The Lovely Bones: A Novel
53120,224764,8,The Tale of the Body Thief (Vampire Chronicles (Paperback))
53121,224764,8,Taltos: Lives of the Mayfair Witches
53122,224764,8,The Dress Lodger (Ballantine Reader's Circle)
53123,224764,10,Stiff: The Curious Lives of Human Cadavers
53124,224764,8,Vector
53125,224764,7,Mortal Fear
53126,224764,8,Terminal
53127,224764,10,Shogun
53128,224764,10,Whispers
53129,224764,5,City of Light
53130,224764,5,The Laws of Our Fathers
53131,224764,10,Carrie
53132,224764,8,The Dead Zone
53133,224764,8,Different Seasons
53134,224764,6,The Two Dead Girls (Green Mile Series)
53135,224764,6,The Green Mile: Coffey's Hands (Green Mile Series)
53136,224764,6,The Green Mile: Night Journey (Green Mile Series)
53137,224764,10,The Other Side and Back: A Psychic's Guide to Our World and Beyond
53138,224764,6,Heart of the Sea (Irish Trilogy)
53139,224764,10,The Clan of the Cave Bear : a novel
